Arithmetics End
date = 2020-05-08, chg = 1.04%, profit = 1.04%, profitValue = 2901.27
synthetical7
date = 2020-05-06, chg = 1.57%, profit = 1.57%, profitValue = 2904.89
synthetical6
范围内无有效日期
synthetical5
范围内无有效日期
synthetical4
范围内无有效日期
synthetical3
maichu, date = 2020-02-06, stock = 002382, price = 19.36, rate = 1.0000000000000000
maichu, date = 2020-02-06, stock = 002030, price = 18.00, rate = 1.0000000000000000
sellstock = 002382, useType = 3, useCountType = 3, isObserve = 0, solutionType = 1
sellstock = 002030, useType = 3, useCountType = 3, isObserve = 0, solutionType = 1
mairu, date = 2020-02-04, stock = 603309, price = 17.12, rate = 0
mairu, date = 2020-01-23, stock = 002382, price = 14.10, rate = 1.0000000000000000
mairu, date = 2020-01-23, stock = 002030, price = 14.91, rate = 0.5000000000000000
mairu, date = 2020-01-22, stock = 002184, price = 11.29, rate = 0
mairu, date = 2020-01-20, stock = 000049, price = 47.32, rate = 0
mairu, date = 2020-01-16, stock = 002594, price = 54.09, rate = 0
maichu, date = 2020-01-16, stock = 603801, price = 24.44, rate = 1.0000000000000000
sellstock = 603801, useType = 3, useCountType = 3, isObserve = 0, solutionType = 1
mairu, date = 2020-01-15, stock = 603267, price = 54.18, rate = 0
mairu, date = 2020-01-14, stock = 603315, price = 13.29, rate = 0
maichu, date = 2020-01-14, stock = 002332, price = 10.57, rate = 1.0000000000000000
sellstock = 002332, useType = 3, useCountType = 3, isObserve = 0, solutionType = 1
mairu, date = 2020-01-13, stock = 600048, price = 16.48, rate = 0
mairu, date = 2020-01-13, stock = 300609, price = 39.68, rate = 0
mairu, date = 2020-01-13, stock = 603859, price = 28.80, rate = 0
mairu, date = 2020-01-13, stock = 002690, price = 38.27, rate = 0
mairu, date = 2020-01-13, stock = 600410, price = 11.23, rate = 0
mairu, date = 2020-01-13, stock = 600588, price = 32.15, rate = 0
mairu, date = 2020-01-13, stock = 300701, price = 32.07, rate = 0
mairu, date = 2020-01-10, stock = 603228, price = 50.01, rate = 0
mairu, date = 2020-01-09, stock = 603387, price = 23.80, rate = 0
mairu, date = 2020-01-09, stock = 603214, price = 43.94, rate = 0
mairu, date = 2020-01-09, stock = 300584, price = 28.77, rate = 0
mairu, date = 2020-01-09, stock = 603309, price = 15.06, rate = 0
mairu, date = 2020-01-09, stock = 002818, price = 13.25, rate = 0
mairu, date = 2020-01-09, stock = 002773, price = 38.29, rate = 0
mairu, date = 2020-01-09, stock = 300635, price = 16.61, rate = 0
mairu, date = 2020-01-09, stock = 002332, price = 10.45, rate = 1.0000000000000000
mairu, date = 2020-01-09, stock = 603801, price = 24.37, rate = 0.5000000000000000
mairu, date = 2020-01-07, stock = 002440, price = 11.80, rate = 0
maichu, date = 2020-01-07, stock = 300207, price = 20.56, rate = 1.0000000000000000
maichu, date = 2020-01-07, stock = 000028, price = 48.45, rate = 1.0000000000000000
sellstock = 300207, useType = 3, useCountType = 3, isObserve = 0, solutionType = 1
sellstock = 000028, useType = 3, useCountType = 3, isObserve = 0, solutionType = 1
mairu, date = 2020-01-06, stock = 601615, price = 12.98, rate = 0
mairu, date = 2020-01-06, stock = 603363, price = 16.40, rate = 0
mairu, date = 2020-01-02, stock = 002465, price = 10.99, rate = 0
mairu, date = 2020-01-02, stock = 603331, price = 16.65, rate = 0
mairu, date = 2020-01-02, stock = 300543, price = 23.51, rate = 0
mairu, date = 2020-01-02, stock = 300520, price = 18.76, rate = 0
mairu, date = 2020-01-02, stock = 002853, price = 18.73, rate = 0
mairu, date = 2020-01-02, stock = 000028, price = 45.87, rate = 1.0000000000000000
mairu, date = 2020-01-02, stock = 300207, price = 20.14, rate = 0.5000000000000000
day4
day = 78.57%, buy day = 71.43%, day percent = 95.35%
maichu, date = 2020-01-22, stock = 603050, price = 12.87, rate = 1.0000000000000000
maichu, date = 2020-01-22, stock = 002041, price = 10.36, rate = 1.0000000000000000
sellstock = 603050, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
sellstock = 002041, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
mairu, date = 2020-01-21, stock = 603096, price = 59.20, rate = 0
mairu, date = 2020-01-21, stock = 002395, price = 27.90, rate = 0
mairu, date = 2020-01-21, stock = 600388, price = 10.05, rate = 0
mairu, date = 2020-01-21, stock = 600761, price = 10.07, rate = 0
mairu, date = 2020-01-21, stock = 603315, price = 12.60, rate = 0
mairu, date = 2020-01-21, stock = 000885, price = 11.74, rate = 0
mairu, date = 2020-01-21, stock = 300682, price = 23.82, rate = 0
mairu, date = 2020-01-21, stock = 000568, price = 87.26, rate = 0
mairu, date = 2020-01-21, stock = 603369, price = 33.11, rate = 0
mairu, date = 2020-01-21, stock = 300428, price = 15.93, rate = 0
mairu, date = 2020-01-21, stock = 603050, price = 12.49, rate = 1.0000000000000000
maichu, date = 2020-01-21, stock = 600546, price = 11.30, rate = 1.0000000000000000
sellstock = 600546, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
mairu, date = 2020-01-20, stock = 600352, price = 14.38, rate = 0
mairu, date = 2020-01-20, stock = 603218, price = 22.45, rate = 0
mairu, date = 2020-01-20, stock = 002302, price = 11.58, rate = 0
mairu, date = 2020-01-20, stock = 000895, price = 30.31, rate = 0
mairu, date = 2020-01-20, stock = 603886, price = 18.27, rate = 0
mairu, date = 2020-01-20, stock = 300719, price = 12.20, rate = 0
mairu, date = 2020-01-20, stock = 300571, price = 58.30, rate = 0
mairu, date = 2020-01-20, stock = 300422, price = 11.71, rate = 0
mairu, date = 2020-01-20, stock = 600259, price = 34.71, rate = 0
mairu, date = 2020-01-20, stock = 002458, price = 29.54, rate = 0
mairu, date = 2020-01-20, stock = 002161, price = 10.13, rate = 0
mairu, date = 2020-01-20, stock = 002714, price = 90.83, rate = 0
mairu, date = 2020-01-20, stock = 603308, price = 16.65, rate = 0
mairu, date = 2020-01-20, stock = 000802, price = 11.12, rate = 0
mairu, date = 2020-01-20, stock = 600373, price = 15.92, rate = 1.0000000000000000
mairu, date = 2020-01-20, stock = 600546, price = 10.32, rate = 0.5000000000000000
maichu, date = 2020-01-20, stock = 603327, price = 33.30, rate = 1.0000000000000000
maichu, date = 2020-01-20, stock = 300498, price = 36.13, rate = 1.0000000000000000
sellstock = 603327, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
sellstock = 300498, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
mairu, date = 2020-01-17, stock = 000768, price = 16.64, rate = 0
mairu, date = 2020-01-17, stock = 300492, price = 52.81, rate = 0
mairu, date = 2020-01-17, stock = 300470, price = 27.48, rate = 0
mairu, date = 2020-01-17, stock = 002023, price = 12.32, rate = 0
mairu, date = 2020-01-17, stock = 603326, price = 17.48, rate = 0
mairu, date = 2020-01-17, stock = 600511, price = 29.34, rate = 0
mairu, date = 2020-01-17, stock = 002909, price = 11.84, rate = 0
mairu, date = 2020-01-17, stock = 300587, price = 15.78, rate = 0
mairu, date = 2020-01-17, stock = 300387, price = 10.39, rate = 0
mairu, date = 2020-01-17, stock = 002760, price = 18.70, rate = 0
mairu, date = 2020-01-17, stock = 600438, price = 13.99, rate = 1.0000000000000000
maichu, date = 2020-01-17, stock = 002918, price = 21.68, rate = 1.0000000000000000
sellstock = 002918, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
mairu, date = 2020-01-16, stock = 300658, price = 15.91, rate = 0
mairu, date = 2020-01-16, stock = 300413, price = 40.23, rate = 0
mairu, date = 2020-01-16, stock = 300725, price = 70.27, rate = 0
mairu, date = 2020-01-16, stock = 300498, price = 35.58, rate = 1.0000000000000000
mairu, date = 2020-01-16, stock = 603327, price = 32.16, rate = 0.5000000000000000
mairu, date = 2020-01-16, stock = 002041, price = 11.06, rate = 0.3333333333333333
maichu, date = 2020-01-16, stock = 601069, price = 15.35, rate = 1.0000000000000000
maichu, date = 2020-01-16, stock = 600862, price = 11.60, rate = 1.0000000000000000
maichu, date = 2020-01-16, stock = 000975, price = 13.34, rate = 1.0000000000000000
sellstock = 601069, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
sellstock = 600862, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
sellstock = 000975, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
mairu, date = 2020-01-15, stock = 600271, price = 23.81, rate = 0
mairu, date = 2020-01-15, stock = 300695, price = 61.52, rate = 0
mairu, date = 2020-01-15, stock = 601137, price = 11.41, rate = 0
mairu, date = 2020-01-15, stock = 600031, price = 16.93, rate = 0
mairu, date = 2020-01-15, stock = 600383, price = 14.10, rate = 0
mairu, date = 2020-01-15, stock = 600862, price = 11.51, rate = 1.0000000000000000
maichu, date = 2020-01-15, stock = 300482, price = 54.82, rate = 1.0000000000000000
sellstock = 300482, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
mairu, date = 2020-01-14, stock = 002798, price = 24.45, rate = 0
mairu, date = 2020-01-14, stock = 300482, price = 54.57, rate = 1.0000000000000000
mairu, date = 2020-01-14, stock = 002918, price = 20.18, rate = 0.5000000000000000
mairu, date = 2020-01-13, stock = 603098, price = 10.83, rate = 0
mairu, date = 2020-01-13, stock = 002723, price = 10.06, rate = 0
mairu, date = 2020-01-13, stock = 603833, price = 116.78, rate = 0
mairu, date = 2020-01-13, stock = 300664, price = 13.61, rate = 0
maichu, date = 2020-01-13, stock = 002965, price = 36.18, rate = 1.0000000000000000
maichu, date = 2020-01-13, stock = 002637, price = 10.83, rate = 1.0000000000000000
sellstock = 002965, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
sellstock = 002637, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
mairu, date = 2020-01-10, stock = 002063, price = 12.48, rate = 0
mairu, date = 2020-01-10, stock = 600753, price = 16.04, rate = 0
mairu, date = 2020-01-10, stock = 002637, price = 10.25, rate = 1.0000000000000000
mairu, date = 2020-01-10, stock = 601069, price = 15.91, rate = 0.5000000000000000
mairu, date = 2020-01-10, stock = 002965, price = 35.23, rate = 0.3333333333333333
mairu, date = 2020-01-10, stock = 000975, price = 13.87, rate = 0.2500000000000000
mairu, date = 2020-01-09, stock = 603708, price = 24.50, rate = 0
mairu, date = 2020-01-09, stock = 603798, price = 13.03, rate = 0
mairu, date = 2020-01-09, stock = 300785, price = 147.99, rate = 0
maichu, date = 2020-01-09, stock = 603876, price = 15.95, rate = 1.0000000000000000
maichu, date = 2020-01-09, stock = 300220, price = 40.20, rate = 1.0000000000000000
maichu, date = 2020-01-09, stock = 300052, price = 16.32, rate = 1.0000000000000000
maichu, date = 2020-01-09, stock = 002846, price = 19.48, rate = 1.0000000000000000
sellstock = 603876, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
sellstock = 300220, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
sellstock = 300052, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
sellstock = 002846, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
mairu, date = 2020-01-08, stock = 000985, price = 16.10, rate = 0
mairu, date = 2020-01-08, stock = 600720, price = 12.28, rate = 0
mairu, date = 2020-01-08, stock = 300699, price = 44.93, rate = 0
mairu, date = 2020-01-08, stock = 600801, price = 25.16, rate = 0
mairu, date = 2020-01-08, stock = 002601, price = 15.36, rate = 0
mairu, date = 2020-01-08, stock = 603839, price = 13.63, rate = 0
mairu, date = 2020-01-08, stock = 300052, price = 16.10, rate = 1.0000000000000000
mairu, date = 2020-01-08, stock = 300220, price = 38.40, rate = 0.5000000000000000
mairu, date = 2020-01-08, stock = 002846, price = 19.14, rate = 0.3333333333333333
mairu, date = 2020-01-08, stock = 603876, price = 15.75, rate = 0.2500000000000000
mairu, date = 2020-01-07, stock = 600621, price = 15.08, rate = 0
maichu, date = 2020-01-07, stock = 601990, price = 13.19, rate = 1.0000000000000000
maichu, date = 2020-01-07, stock = 600690, price = 19.25, rate = 1.0000000000000000
maichu, date = 2020-01-07, stock = 300789, price = 88.64, rate = 1.0000000000000000
maichu, date = 2020-01-07, stock = 000338, price = 15.29, rate = 1.0000000000000000
sellstock = 601990, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
sellstock = 600690, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
sellstock = 300789, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
sellstock = 000338, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
mairu, date = 2020-01-06, stock = 002508, price = 33.26, rate = 0
mairu, date = 2020-01-06, stock = 600529, price = 27.30, rate = 0
mairu, date = 2020-01-06, stock = 000951, price = 22.00, rate = 0
mairu, date = 2020-01-06, stock = 000338, price = 15.19, rate = 1.0000000000000000
mairu, date = 2020-01-06, stock = 300789, price = 87.81, rate = 0.5000000000000000
mairu, date = 2020-01-06, stock = 601990, price = 12.52, rate = 0.3333333333333333
maichu, date = 2020-01-06, stock = 002216, price = 14.05, rate = 1.0000000000000000
sellstock = 002216, useType = 2, useCountType = 2, isObserve = 0, solutionType = 1
mairu, date = 2020-01-03, stock = 600690, price = 19.10, rate = 1.0000000000000000
mairu, date = 2020-01-03, stock = 002216, price = 13.89, rate = 0.5000000000000000
mairu, date = 2020-01-02, stock = 600519, price = 1130.00, rate = 0
mairu, date = 2020-01-02, stock = 300146, price = 16.13, rate = 0
mairu, date = 2020-01-02, stock = 002019, price = 15.79, rate = 0
day3
day = 66.67%, buy day = 43.21%, day percent = 94.44%
maichu, date = 2020-05-08, stock = 603010, price = 13.99, rate = 1.0000000000000000
maichu, date = 2020-05-08, stock = 300559, price = 33.77, rate = 1.0000000000000000
sellstock = 603010, useType = 2, useCountType = 2, isObserve = 1, solutionType = 1
sellstock = 300559, useType = 2, useCountType = 2, isObserve = 1, solutionType = 1
mairu, date = 2020-05-07, stock = 300737, price = 20.40, rate = 0.00
mairu, date = 2020-05-07, stock = 000710, price = 46.15, rate = 0.00
mairu, date = 2020-05-07, stock = 300558, price = 102.10, rate = 1.00
mairu, date = 2020-05-07, stock = 600079, price = 23.35, rate = 0.00
mairu, date = 2020-05-06, stock = 603899, price = 52.50, rate = 0.00
mairu, date = 2020-05-06, stock = 603609, price = 15.29, rate = 0.00
mairu, date = 2020-05-06, stock = 002541, price = 16.80, rate = 1.00
mairu, date = 2020-05-06, stock = 603183, price = 11.58, rate = 0.00
mairu, date = 2020-04-30, stock = 300348, price = 25.35, rate = 0.00
mairu, date = 2020-04-30, stock = 603579, price = 32.28, rate = 0.00
mairu, date = 2020-04-30, stock = 603010, price = 13.49, rate = 1.00
mairu, date = 2020-04-30, stock = 300342, price = 18.94, rate = 0.00
mairu, date = 2020-04-29, stock = 002373, price = 22.52, rate = 0.00
mairu, date = 2020-04-29, stock = 600380, price = 12.65, rate = 0.00
mairu, date = 2020-04-29, stock = 300559, price = 33.67, rate = 1.00
mairu, date = 2020-04-29, stock = 603533, price = 35.95, rate = 0.00
maichu, date = 2020-04-29, stock = 600259, price = 27.68, rate = 1.0000000000000000
sellstock = 600259, useType = 2, useCountType = 2, isObserve = 1, solutionType = 1
mairu, date = 2020-04-28, stock = 603700, price = 37.25, rate = 0.00
mairu, date = 2020-04-28, stock = 603538, price = 36.60, rate = 0.00
mairu, date = 2020-04-28, stock = 600999, price = 18.20, rate = 1.00
mairu, date = 2020-04-28, stock = 002398, price = 11.02, rate = 0.00
mairu, date = 2020-04-27, stock = 300465, price = 13.19, rate = 0.00
mairu, date = 2020-04-27, stock = 300147, price = 9.28, rate = 0.00
mairu, date = 2020-04-27, stock = 002826, price = 10.26, rate = 0.00
mairu, date = 2020-04-27, stock = 300390, price = 9.91, rate = 0.00
mairu, date = 2020-04-24, stock = 002653, price = 20.80, rate = 0.00
mairu, date = 2020-04-24, stock = 001872, price = 14.10, rate = 0.00
mairu, date = 2020-04-24, stock = 600452, price = 19.16, rate = 1.00
mairu, date = 2020-04-24, stock = 002399, price = 21.77, rate = 0.00
mairu, date = 2020-04-23, stock = 600887, price = 30.73, rate = 0.00
mairu, date = 2020-04-23, stock = 000028, price = 42.77, rate = 0.00
mairu, date = 2020-04-23, stock = 603506, price = 20.20, rate = 1.00
mairu, date = 2020-04-23, stock = 603599, price = 17.38, rate = 0.00
mairu, date = 2020-04-22, stock = 603309, price = 19.65, rate = 0.00
mairu, date = 2020-04-22, stock = 603013, price = 15.09, rate = 0.00
mairu, date = 2020-04-22, stock = 600259, price = 29.29, rate = 1.00
mairu, date = 2020-04-22, stock = 002311, price = 43.68, rate = 0.00
mairu, date = 2020-04-20, stock = 002332, price = 14.29, rate = 0.00
mairu, date = 2020-04-20, stock = 300702, price = 86.20, rate = 0.00
maichu, date = 2020-04-20, stock = 300037, price = 39.48, rate = 1.0000000000000000
sellstock = 300037, useType = 2, useCountType = 2, isObserve = 1, solutionType = 1
mairu, date = 2020-04-17, stock = 002946, price = 11.48, rate = 0.00
mairu, date = 2020-04-17, stock = 603288, price = 125.95, rate = 1.00
mairu, date = 2020-04-17, stock = 300763, price = 66.80, rate = 0.00
mairu, date = 2020-04-16, stock = 002910, price = 10.39, rate = 0.00
mairu, date = 2020-04-16, stock = 300401, price = 14.61, rate = 0.00
mairu, date = 2020-04-16, stock = 300551, price = 29.44, rate = 0.00
mairu, date = 2020-04-15, stock = 300793, price = 30.70, rate = 0.00
